27A5  ; [.0976.0020.0002] # HEAVY BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW
27A6  ; [.0977.0020.0002] # HEAVY BLACK CURVED UPWARDS AND RIGHTWARDS ARROW
27A7  ; [.0978.0020.0002] # SQUAT BLACK RIGHTWARDS ARROW
27A8  ; [.0979.0020.0002] # HEAVY CONCAVE-POINTED BLACK RIGHTWARDS ARROW
27A9  ; [.097A.0020.0002] # RIGHT-SHADED WHITE RIGHTWARDS ARROW
27AA  ; [.097B.0020.0002] # LEFT-SHADED WHITE RIGHTWARDS ARROW
27AB  ; [.097C.0020.0002] # BACK-TILTED SHADOWED WHITE RIGHTWARDS ARROW
27AC  ; [.097D.0020.0002] # FRONT-TILTED SHADOWED WHITE RIGHTWARDS ARROW
27AD  ; [.097E.0020.0002] # HEAVY LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
27AE  ; [.097F.0020.0002] # HEAVY UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
27AF  ; [.0980.0020.0002] # NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
27B0  ; [.0981.0020.0002] # CURLY LOOP
27B1  ; [.0982.0020.0002] # NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
27B2  ; [.0983.0020.0002] # CIRCLED HEAVY WHITE RIGHTWARDS ARROW
27B3  ; [.0984.0020.0002] # WHITE-FEATHERED RIGHTWARDS ARROW
27B4  ; [.0985.0020.0002] # BLACK-FEATHERED SOUTH EAST ARROW
27B5  ; [.0986.0020.0002] # BLACK-FEATHERED RIGHTWARDS ARROW
27B6  ; [.0987.0020.0002] # BLACK-FEATHERED NORTH EAST ARROW
27B7  ; [.0988.0020.0002] # HEAVY BLACK-FEATHERED SOUTH EAST ARROW
27B8  ; [.0989.0020.0002] # HEAVY BLACK-FEATHERED RIGHTWARDS ARROW
27B9  ; [.098A.0020.0002] # HEAVY BLACK-FEATHERED NORTH EAST ARROW
27BA  ; [.098B.0020.0002] # TEARDROP-BARBED RIGHTWARDS ARROW
27BB  ; [.098C.0020.0002] # HEAVY TEARDROP-SHANKED RIGHTWARDS ARROW
27BC  ; [.098D.0020.0002] # WEDGE-TAILED RIGHTWARDS ARROW
27BD  ; [.098E.0020.0002] # HEAVY WEDGE-TAILED RIGHTWARDS ARROW
27BE  ; [.098F.0020.0002] # OPEN-OUTLINED RIGHTWARDS ARROW
27BF  ; [.0990.0020.0002] # DOUBLE CURLY LOOP
